             JOBID PARTITION     NAME     USER  ACCOUNT ST       TIME  NODES NODELIST(REASON)
          51839100       gpu neuronep   ronsun  forger0 PD       0:00      1 (AssocGrpGRES)
          51839099       gpu neuronep   ronsun  forger0 PD       0:00      1 (AssocGrpGRES)
          51839098       gpu neuronep   ronsun  forger0 PD       0:00      1 (AssocGrpGRES)
          51839097       gpu neuronep   ronsun  forger0 PD       0:00      1 (AssocGrpGRES)
          51839096       gpu neuronep   ronsun  forger0 PD       0:00      1 (AssocGrpGRES)
          51839095       gpu neuronep   ronsun  forger0 PD       0:00      1 (AssocGrpGRES)
          51839094       gpu neuronep   ronsun  forger0 PD       0:00      1 (AssocGrpGRES)
          51839093       gpu neuronep   ronsun  forger0 PD       0:00      1 (AssocGrpGRES)
          51839092       gpu neuronep   ronsun  forger0 PD       0:00      1 (AssocGrpGRES)
          51839091       gpu neuronep   ronsun  forger0 PD       0:00      1 (AssocGrpGRES)
          51839090       gpu neuronep   ronsun  forger0 PD       0:00      1 (AssocGrpGRES)
          51839089       gpu neuronep   ronsun  forger0 PD       0:00      1 (AssocGrpGRES)
          51839087       gpu neuronep   ronsun  forger0 PD       0:00      1 (AssocGrpGRES)
          51839086       gpu neuronep   ronsun  forger0 PD       0:00      1 (AssocGrpGRES)
          51839085       gpu neuronep   ronsun  forger0 PD       0:00      1 (AssocGrpGRES)
          51839083       gpu neuronep   ronsun  forger0 PD       0:00      1 (AssocGrpGRES)
          51839082       gpu neuronep   ronsun  forger0 PD       0:00      1 (AssocGrpGRES)
          51839081       gpu neuronep   ronsun  forger0 PD       0:00      1 (AssocGrpGRES)
          51839079       gpu neuronep   ronsun  forger0 PD       0:00      1 (AssocGrpGRES)
          51839078       gpu neuronep   ronsun  forger0 PD       0:00      1 (AssocGrpGRES)
          51839076       gpu neuronep   ronsun  forger0 PD       0:00      1 (AssocGrpGRES)
          51839074       gpu neuronep   ronsun  forger0 PD       0:00      1 (AssocGrpGRES)
          51839073       gpu neuronep   ronsun  forger0 PD       0:00      1 (AssocGrpGRES)
          51839072       gpu neuronep   ronsun  forger0 PD       0:00      1 (AssocGrpGRES)
          51839070       gpu neuronep   ronsun  forger0 PD       0:00      1 (AssocGrpGRES)
          51839069       gpu neuronep   ronsun  forger0 PD       0:00      1 (AssocGrpGRES)
          51839068       gpu neuronep   ronsun  forger0 PD       0:00      1 (AssocGrpGRES)
          51839067       gpu neuronep   ronsun  forger0 PD       0:00      1 (AssocGrpGRES)
          51839065       gpu neuronep   ronsun  forger0 PD       0:00      1 (AssocGrpGRES)
          51839064       gpu neuronep   ronsun  forger0 PD       0:00      1 (AssocGrpGRES)
          51839063       gpu neuronep   ronsun  forger0 PD       0:00      1 (AssocGrpGRES)
          51839062       gpu neuronep   ronsun  forger0 PD       0:00      1 (AssocGrpGRES)
          51839060       gpu neuronep   ronsun  forger0 PD       0:00      1 (AssocGrpGRES)
          51839059       gpu neuronep   ronsun  forger0 PD       0:00      1 (AssocGrpGRES)
          51839058       gpu neuronep   ronsun  forger0 PD       0:00      1 (AssocGrpGRES)
          51839057       gpu neuronep   ronsun  forger0 PD       0:00      1 (AssocGrpGRES)
          51839055       gpu neuronep   ronsun  forger0 PD       0:00      1 (AssocGrpGRES)
          51839054       gpu neuronep   ronsun  forger0 PD       0:00      1 (AssocGrpGRES)
          51839053       gpu neuronep   ronsun  forger0 PD       0:00      1 (AssocGrpGRES)
          51839052       gpu neuronep   ronsun  forger0 PD       0:00      1 (AssocGrpGRES)
          51839050       gpu neuronep   ronsun  forger0 PD       0:00      1 (AssocGrpGRES)
          51839049       gpu neuronep   ronsun  forger0 PD       0:00      1 (AssocGrpGRES)
          51839048       gpu neuronep   ronsun  forger0 PD       0:00      1 (AssocGrpGRES)
          51839047       gpu neuronep   ronsun  forger0 PD       0:00      1 (AssocGrpGRES)
          51839045       gpu neuronep   ronsun  forger0 PD       0:00      1 (AssocGrpGRES)
          51839044       gpu neuronep   ronsun  forger0 PD       0:00      1 (AssocGrpGRES)
          51839043       gpu neuronep   ronsun  forger0 PD       0:00      1 (AssocGrpGRES)
          51839042       gpu neuronep   ronsun  forger0 PD       0:00      1 (AssocGrpGRES)
          51839040       gpu neuronep   ronsun  forger0 PD       0:00      1 (AssocGrpGRES)
          51839039       gpu neuronep   ronsun  forger0 PD       0:00      1 (AssocGrpGRES)
          51839038       gpu neuronep   ronsun  forger0 PD       0:00      1 (AssocGrpGRES)
          51839037       gpu neuronep   ronsun  forger0 PD       0:00      1 (AssocGrpGRES)
          51839035       gpu neuronep   ronsun  forger0 PD       0:00      1 (AssocGrpGRES)
          51839034       gpu neuronep   ronsun  forger0 PD       0:00      1 (AssocGrpGRES)
          51839033       gpu neuronep   ronsun  forger0 PD       0:00      1 (AssocGrpGRES)
          51839032       gpu neuronep   ronsun  forger0 PD       0:00      1 (AssocGrpGRES)
          51839030       gpu neuronep   ronsun  forger0 PD       0:00      1 (AssocGrpGRES)
          51839029       gpu neuronep   ronsun  forger0 PD       0:00      1 (AssocGrpGRES)
          51839028       gpu neuronep   ronsun  forger0 PD       0:00      1 (AssocGrpGRES)
          51839027       gpu neuronep   ronsun  forger0 PD       0:00      1 (AssocGrpGRES)
          51839025       gpu neuronep   ronsun  forger0 PD       0:00      1 (AssocGrpGRES)
          51839024       gpu neuronep   ronsun  forger0 PD       0:00      1 (AssocGrpGRES)
          51839023       gpu neuronep   ronsun  forger0 PD       0:00      1 (AssocGrpGRES)
          51839022       gpu neuronep   ronsun  forger0 PD       0:00      1 (AssocGrpGRES)
          51839020       gpu neuronep   ronsun  forger0 PD       0:00      1 (AssocGrpGRES)
          51839019       gpu neuronep   ronsun  forger0 PD       0:00      1 (AssocGrpGRES)
          51839017       gpu neuronep   ronsun  forger0 PD       0:00      1 (AssocGrpGRES)
          51839016       gpu neuronep   ronsun  forger0 PD       0:00      1 (AssocGrpGRES)
          51839015       gpu neuronep   ronsun  forger0 PD       0:00      1 (AssocGrpGRES)
          51839014       gpu neuronep   ronsun  forger0 PD       0:00      1 (AssocGrpGRES)
          51839012       gpu neuronep   ronsun  forger0 PD       0:00      1 (AssocGrpGRES)
          51839011       gpu neuronep   ronsun  forger0 PD       0:00      1 (AssocGrpGRES)
          51839010       gpu neuronep   ronsun  forger0 PD       0:00      1 (AssocGrpGRES)
          51839008       gpu neuronep   ronsun  forger0 PD       0:00      1 (AssocGrpGRES)
          51839007       gpu neuronep   ronsun  forger0 PD       0:00      1 (AssocGrpGRES)
          51839006       gpu neuronep   ronsun  forger0 PD       0:00      1 (AssocGrpGRES)
          51839004       gpu neuronep   ronsun  forger0 PD       0:00      1 (AssocGrpGRES)
          51839003       gpu neuronep   ronsun  forger0 PD       0:00      1 (AssocGrpGRES)
          51839002       gpu neuronep   ronsun  forger0 PD       0:00      1 (AssocGrpGRES)
          51839001       gpu neuronep   ronsun  forger0 PD       0:00      1 (AssocGrpGRES)
          51838999       gpu neuronep   ronsun  forger0 PD       0:00      1 (AssocGrpGRES)
          51838998       gpu neuronep   ronsun  forger0 PD       0:00      1 (AssocGrpGRES)
          51838997       gpu neuronep   ronsun  forger0 PD       0:00      1 (AssocGrpGRES)
          51838996       gpu neuronep   ronsun  forger0 PD       0:00      1 (AssocGrpGRES)
          51838994       gpu neuronep   ronsun  forger0 PD       0:00      1 (AssocGrpGRES)
          51838993       gpu neuronep   ronsun  forger0 PD       0:00      1 (AssocGrpGRES)
          51838992       gpu neuronep   ronsun  forger0 PD       0:00      1 (AssocGrpGRES)
          51838991       gpu neuronep   ronsun  forger0 PD       0:00      1 (AssocGrpGRES)
          51838989       gpu neuronep   ronsun  forger0 PD       0:00      1 (AssocGrpGRES)
          51838988       gpu neuronep   ronsun  forger0 PD       0:00      1 (AssocGrpGRES)
          51838987       gpu neuronep   ronsun  forger0 PD       0:00      1 (AssocGrpGRES)
          51838986       gpu neuronep   ronsun  forger0 PD       0:00      1 (AssocGrpGRES)
          51838984       gpu neuronep   ronsun  forger0 PD       0:00      1 (AssocGrpGRES)
          51838983       gpu neuronep   ronsun  forger0 PD       0:00      1 (AssocGrpGRES)
          51838982       gpu neuronep   ronsun  forger0 PD       0:00      1 (AssocGrpGRES)
          51838981       gpu neuronep   ronsun  forger0 PD       0:00      1 (AssocGrpGRES)
          51838979       gpu neuronep   ronsun  forger0 PD       0:00      1 (AssocGrpGRES)
          51838978       gpu neuronep   ronsun  forger0 PD       0:00      1 (AssocGrpGRES)
          51838977       gpu neuronep   ronsun  forger0 PD       0:00      1 (AssocGrpGRES)
          51838976       gpu neuronep   ronsun  forger0 PD       0:00      1 (AssocGrpGRES)
          51838974       gpu neuronep   ronsun  forger0 PD       0:00      1 (AssocGrpGRES)
          51838973       gpu neuronep   ronsun  forger0 PD       0:00      1 (AssocGrpGRES)
          51838972       gpu neuronep   ronsun  forger0 PD       0:00      1 (AssocGrpGRES)
          51838971       gpu neuronep   ronsun  forger0 PD       0:00      1 (AssocGrpGRES)
          51838969       gpu neuronep   ronsun  forger0 PD       0:00      1 (AssocGrpGRES)
          51838968       gpu neuronep   ronsun  forger0 PD       0:00      1 (AssocGrpGRES)
          51838967       gpu neuronep   ronsun  forger0 PD       0:00      1 (AssocGrpGRES)
          51838965       gpu neuronep   ronsun  forger0 PD       0:00      1 (AssocGrpGRES)
          51838964       gpu neuronep   ronsun  forger0 PD       0:00      1 (AssocGrpGRES)
          51838963       gpu neuronep   ronsun  forger0 PD       0:00      1 (AssocGrpGRES)
          51838962       gpu neuronep   ronsun  forger0 PD       0:00      1 (AssocGrpGRES)
          51838960       gpu neuronep   ronsun  forger0 PD       0:00      1 (AssocGrpGRES)
          51838958       gpu neuronep   ronsun  forger0 PD       0:00      1 (AssocGrpGRES)
          51838957       gpu neuronep   ronsun  forger0 PD       0:00      1 (AssocGrpGRES)
          51838956       gpu neuronep   ronsun  forger0 PD       0:00      1 (AssocGrpGRES)
          51838954       gpu neuronep   ronsun  forger0 PD       0:00      1 (AssocGrpGRES)
          51838953       gpu neuronep   ronsun  forger0 PD       0:00      1 (AssocGrpGRES)
          51838952       gpu neuronep   ronsun  forger0 PD       0:00      1 (AssocGrpGRES)
          51838950       gpu neuronep   ronsun  forger0 PD       0:00      1 (AssocGrpGRES)
          51838949       gpu neuronep   ronsun  forger0 PD       0:00      1 (AssocGrpGRES)
          51838948       gpu neuronep   ronsun  forger0 PD       0:00      1 (AssocGrpGRES)
          51838946       gpu neuronep   ronsun  forger0 PD       0:00      1 (AssocGrpGRES)
          51838945       gpu neuronep   ronsun  forger0 PD       0:00      1 (AssocGrpGRES)
          51838944       gpu neuronep   ronsun  forger0 PD       0:00      1 (AssocGrpGRES)
          51838942       gpu neuronep   ronsun  forger0 PD       0:00      1 (AssocGrpGRES)
          51838941       gpu neuronep   ronsun  forger0 PD       0:00      1 (AssocGrpGRES)
          51838940       gpu neuronep   ronsun  forger0 PD       0:00      1 (AssocGrpGRES)
          51838938       gpu neuronep   ronsun  forger0 PD       0:00      1 (AssocGrpGRES)
          51838937       gpu neuronep   ronsun  forger0 PD       0:00      1 (AssocGrpGRES)
          51838935       gpu neuronep   ronsun  forger0 PD       0:00      1 (AssocGrpGRES)
          51838933       gpu neuronep   ronsun  forger0 PD       0:00      1 (AssocGrpGRES)
          51838932       gpu neuronep   ronsun  forger0 PD       0:00      1 (AssocGrpGRES)
          51838930       gpu neuronep   ronsun  forger0 PD       0:00      1 (AssocGrpGRES)
          51838929       gpu neuronep   ronsun  forger0 PD       0:00      1 (AssocGrpGRES)
          51838928       gpu neuronep   ronsun  forger0 PD       0:00      1 (AssocGrpGRES)
          51838927       gpu neuronep   ronsun  forger0 PD       0:00      1 (AssocGrpGRES)
          51838925       gpu neuronep   ronsun  forger0 PD       0:00      1 (AssocGrpGRES)
          51838924       gpu neuronep   ronsun  forger0 PD       0:00      1 (AssocGrpGRES)
          51838923       gpu neuronep   ronsun  forger0 PD       0:00      1 (AssocGrpGRES)
          51838922       gpu neuronep   ronsun  forger0 PD       0:00      1 (AssocGrpGRES)
          51838920       gpu neuronep   ronsun  forger0 PD       0:00      1 (AssocGrpGRES)
          51838919       gpu neuronep   ronsun  forger0 PD       0:00      1 (AssocGrpGRES)
          51838918       gpu neuronep   ronsun  forger0 PD       0:00      1 (AssocGrpGRES)
          51838917       gpu neuronep   ronsun  forger0 PD       0:00      1 (AssocGrpGRES)
          51838916       gpu neuronep   ronsun  forger0 PD       0:00      1 (AssocGrpGRES)
          51838914       gpu neuronep   ronsun  forger0 PD       0:00      1 (AssocGrpGRES)
          51838913       gpu neuronep   ronsun  forger0 PD       0:00      1 (AssocGrpGRES)
          51838912       gpu neuronep   ronsun  forger0 PD       0:00      1 (AssocGrpGRES)
          51838911       gpu neuronep   ronsun  forger0 PD       0:00      1 (AssocGrpGRES)
          51838909       gpu neuronep   ronsun  forger0 PD       0:00      1 (AssocGrpGRES)
          51838908       gpu neuronep   ronsun  forger0 PD       0:00      1 (AssocGrpGRES)
          51838907       gpu neuronep   ronsun  forger0 PD       0:00      1 (AssocGrpGRES)
          51838906       gpu neuronep   ronsun  forger0 PD       0:00      1 (AssocGrpGRES)
          51838904       gpu neuronep   ronsun  forger0 PD       0:00      1 (AssocGrpGRES)
          51838903       gpu neuronep   ronsun  forger0 PD       0:00      1 (AssocGrpGRES)
          51838902       gpu neuronep   ronsun  forger0 PD       0:00      1 (AssocGrpGRES)
          51838901       gpu neuronep   ronsun  forger0 PD       0:00      1 (AssocGrpGRES)
          51838899       gpu neuronep   ronsun  forger0 PD       0:00      1 (AssocGrpGRES)
          51838898       gpu neuronep   ronsun  forger0 PD       0:00      1 (AssocGrpGRES)
          51838897       gpu neuronep   ronsun  forger0 PD       0:00      1 (AssocGrpGRES)
          51838896       gpu neuronep   ronsun  forger0 PD       0:00      1 (AssocGrpGRES)
          51838894       gpu neuronep   ronsun  forger0 PD       0:00      1 (AssocGrpGRES)
          51838893       gpu neuronep   ronsun  forger0 PD       0:00      1 (AssocGrpGRES)
          51838892       gpu neuronep   ronsun  forger0 PD       0:00      1 (AssocGrpGRES)
          51838891       gpu neuronep   ronsun  forger0 PD       0:00      1 (AssocGrpGRES)
          51838889       gpu neuronep   ronsun  forger0 PD       0:00      1 (AssocGrpGRES)
